D07,A,e-mails,Loss,Dtr.per,AC.E,Inc,,,,,,,03D01,,11C05
D07,A,e-mails,Loss,Dtr.per,AC.E,Ino,,,,,,,03C01,,11C05
D07,A,e-mails,Erasure,Dtr.per,ER.P,Pro,,,,Tru,Ua,,,,11C05
D07,A,e-mails,Erasure,Dtr.per,ER.P,Pro,,,,Exp,E,,,,11C05
D07,A,e-mails,Erasure,Dtr.per,ER.P,Pro,,,,Mai,M,,,,11C05
D07,A,e-mails,Erasure,Dtr.per,MA.L,Del,,,,,E,min(08F02;08F03),,,11C05
D07,A,e-mails,Erasure,Dtr.per,MA.L,Del,,,,,Pna,,min(08F02;07A03;07A04),,11C05
D08,A,fax,Destruction,Dtr.per,IC.E,De,,,,Emi,,,02D05,,02D05
D08,A,fax,Destruction,Dtr.per,AC.E,Inc,,,,Emi,,,02D05,,02D05
D08,A,fax,Destruction,Dtr.per,AC.E,Ino,,,,Emi,,,02D05,,02D05
D08,A,fax,Loss,Dtr.per,AC.M,Equ,,,,Emi,,,,,02D05
D08,A,post mail,Destruction,Dtr.per,IC.E,De,,,,Emi,,,02D04,,02D04
D08,A,post mail,Destruction,Dtr.per,AC.E,Inc,,,,Emi,,,02D04,,02D04
D08,A,post mail,Destruction,Dtr.per,AC.E,Ino,,,,Emi,,,02D04,,02D04
D08,A,fax,Loss,Dtr.per,ER.P,Pro,Bur,,,Tru,,,,,02D05
D08,A,post mail,Loss,Dtr.per,ER.P,Pro,Bur,,,Tru,,,,,02D04
D08,A,fax mail,Disappearance,Dtr.per,MA.P,Vol,Lof,,,,Pna,,02D05,,02D05
D08,A,fax mail,Disappearance,Dtr.per,MA.P,Vol,Dis,,,,Per,,02D05,,02D05
D08,A,fax,Transfer,Dtr.per,MA.L,Fal,,,,,,,,,02D05
D08,A,post mail,Disappearance,Dtr.per,MA.P,Vol,Loc,,,,Pna,,02D04,,02D04
D08,A,post mail,Disappearance,Dtr.per,MA.P,Vol,Dis,,,,Per,,02D04,,02D04
D09,A,Document,Inoperability,PMed.ine,IC.E,De,Arc,,,,,,min(02D06;02D07),,
D09,A,Document,Destruction,PMed.des,AC.E,Inc,Arc,,,,,,min(02D06;02D07),,
D09,A,Document,Destruction,PMed.des,AC.E,Ino,Arc,,,,,,min(02D06;02D07),,
D09,A,Document,Loss of reference,PMed.dis,ER.P,Pro,Arc,,,,,,min(02D06;02D07),,
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hou,,,Pa,min(02D06;02D07),min(02D06;02D07),,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hou,,,Pa,min(02D06;02D07),min(02D06;02D07),,
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hho,,,Pse,min(02D06;02D07),min(02D06;02D07),,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hho,,,Pse,min(02D06;02D07),min(02D06;02D07),,
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hou,,,Pna,min(02D06;02D07),min(02D06;02D07),,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hou,,,Pna,min(02D06;02D07),min(02D06;02D07),,
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hho,,,Pna,min(02D06;02D07),min(02D06;02D07),,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,Hho,,,Pna,min(02D06;02D07),min(02D06;02D07),,
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Dis,,,Tran,Pna,min(02D06;02D07),min(02D06;02D07),,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Dis,,,Tran,Pna,min(02D06;02D07),min(02D06;02D07),,
D09,A,Document,Destruction,PMed.dis,MA.P,Ter,Arc,,,,Tve,min(02D06;02D07),min(02D06;02D07),,
D10,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ua,,,,08H02
D10,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ual,,,,08H02
D10,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,M,,,,08H02
D10,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,08H02
D10,A,File,Pollution,Fic.pol,ER.P,Pro,,,,Mac,M,,08H03,,08H02
D10,A,File,Pollution,Fic.pol,IF.L,Exp,,,,,,,08H03,,08H02
D10,A,File,Pollution,Fic.pol,MA.L,Fal,,,Ain,Exp,Una,,08H03,,08H02
D10,A,File,Pollution,Fic.pol,MA.L,Fal,,,Ain,Exp,Uai,,08H03,,08H02
D10,A,File,Pollution,Fic.pol,MA.L,Fal,,,Ain,Exp,E,,08H03,,08H02
D10,A,File,Pollution,Fic.pol,MA.L,Fal,,,Ain,Exp,M,,08H03,,08H02
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ua,,max(07A02;09A02),,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ua,,max(07A02;09A02),,08D05
D10,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,,,,08H02
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,,max(07A02;09A02),,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,,max(07A02;09A02),,08D05
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,E,08H02,,,
D01,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,E,08H02,,,
D02,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,E,08H02,,,
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Ual,,,,08H02
D01,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Ual,,,,08H02
D02,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Ual,,,,08H02
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Uai,,08H02,,08H02
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Una,,08H02,,08H02
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Atm,,Tie,,08A06,,08H02
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,M,,,,08H02
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,,,,08H02
D01,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Uai,,08H02,,08H02
D02,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Uai,,08H02,,08H02
D10,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Pna,,08H02,,08H02
D01,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Pna,,08H02,,08H02
D02,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Pna,,08H02,,08H02
D10,A,data,Destruction,Med.des,AC.E,Inc,Med,,,,,,08H03,,08H02
D10,A,data,Destruction,Med.des,AC.E,Inc,Med,,,,,,08H03,,08H02
D01,A,Media,Destruction,Med.des,AC.E,Inc,Med,,,,,,08H03,,08H02
D02,A,Media,Destruction,Med.des,AC.E,Inc,Med,,,,,,08H03,,08H02
D10,A,data,Destruction,Med.des,AC.E,Ino,Med,,,,,,08H03,,08H02
D01,A,Media,Destruction,Med.des,AC.E,Ino,Med,,,,,,08H03,,08H02
D02,A,Media,Destruction,Med.des,AC.E,Ino,Med,,,,,,08H03,,08H02
D09,A,Document,Disappearance,PMed.dis,ER.P,Peo,Arc,,,,,02D07,,,
D09,C,Document,Disappearance,PMed.dis,ER.P,Peo,Arc,,,,,02D07,,,
D10,A,data,Disappearance,Med.dis,ER.P,Peo,Arc,,,,,,08H01,,
D10,A,data,Disappearance,Med.dis,ER.P,Peo,Exp,,,,,,,,08H02
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,,,,Pa,02D07,,,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,,,,Pa,02D07,,,
D10,A,data,Disappearance,Med.dis,MA.P,Vol,Arc,,,,Pa,08H03,,,
D10,A,data,Disappearance,Med.dis,MA.P,Vol,Arc,,,,Pna,,08H03,,
D09,A,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,,,,Pse,02D07,,,
D09,C,Document,Disappearance,PMed.dis,MA.P,Vol,Arc,,,,Pse,02D07,,,
D10,A,data,Disappearance,Med.dis,MA.P,Vol,Arc,,,,Pse,,08H03,,
D10,A,data,Disappearance,Med.dis,MA.P,Vol,Dis,,,,Pna,,08H02,,08H02
D10,A,data,Inoperability,Med.ine,IC.E,Age,Arc,,,,,,08H03,08C05,
D10,A,data,Inoperability,Med.ine,IC.E,De,Arc,,,,,,08H03,,
D10,A,Access means,Loss of reference,Cle.dis,ER.P,Pro,Dis,,,,,,,,09D02
D10,A,Access means,Disappearance,Cle.dis,MA.P,Vol,,,,,,,,,09D02
D11,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ual,,,,08D05
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ual,,,,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Ual,,,,08D05
D11,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Uai,,,,08D05
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Uai,,,,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Uai,,,,08D05
D11,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Una,,,,08D05
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Una,,,,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,Una,,,,08D05
D11,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,,,,08D05
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,,,,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,Ain,,E,,,,08D05
D11,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,08D05
D01,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,08D05
D02,A,File,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,08D05
S01,A,program file,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,min(08D05;08D02)
S02,A,program file,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,min(08D05;08D02)
S03,A,program file,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,max(11D02;11D03)
S04,A,program file,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,min(08D05;08D02)
S05,A,program file,Erasure,Fic.eff,ER.P,Pro,Exp,,,,M,,,,min(08D05;08D02)
D11,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,Una,,min(07A03;07A04),,08D05
D11,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,Ain,,E,min(08F02;08F03),,,08D05
D11,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,08D05
D01,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,08D05
D02,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,08D05
S01,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S02,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S04,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S05,A,File,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S01,A,Software,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S02,A,Software,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S03,A,Software,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,,,,max(11D02;11D03)
S04,A,Software,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
S05,A,Software,Erasure,Fic.eff,MA.L,Del,Exp,,,,M,max(08A05;08E02),,,min(08D05;08D02)
D11,A,File,Pollution,Fic.pol,ER.P,Pro,,,,Mal,M,,10B05,,08D05
D11,A,File,Pollution,Fic.pol,ER.P,Pro,,,,Mac,M,,10B06,,08D05
D11,A,File,Pollution,Fic.pol,IF.L,Exp,,,,,,,08D03,08E02,08D05
D11,A,Media,Destruction,Med.des,AC.E,Inc,Exp,,,,,,03D01,,min(08D05;08D09)
D11,A,Media,Destruction,Med.des,AC.E,Ino,Exp,,,,,,,,min(08D05;08D09)
D11,A,Media,Destruction,Med.des,AC.E,Inc,Med,,,,,,03D01,,min(08D05;08D09)
D11,A,Media,Destruction,Med.des,AC.E,Ino,Med,,,,,,,,min(08D05;08D09)
D11,A,Media,Disappearance,Med.dis,ER.P,Peo,Exp,,,,,,,,08D05
D11,A,Media,Disappearance,Med.dis,MA.P,Vol,Exp,,,,Pna,03B06,min(03B03;03B04),,08D05
D11,A,Media,Disappearance,Med.dis,MA.P,Vol,Exp,,,,E,03B06,,,08D05
D11,A,Media,Disappearance,Med.dis,MA.P,Vol,Exp,,,,Pse,03B06,,,08D05
D11,A,Media,Inoperability,Med.ine,AC.M,Equ,Exp,,,,,,,,08D05
D11,A,Media,Inoperability,Med.ine,IC.E,De,Exp,,,,,,03C01,,08D05
D11,A,Media,Inoperability,Med.ine,IC.E,Se,Exp,,,,,,min(03A01;03A04),,08D05
D11,A,Electronic_Media,Inoperability,Med.ine,IF.L,Exp,Exp,,,,,,08A03,08E03,08D05
D01,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mal,M,,max(09B05;10B05),09B04,
D01,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mac,M,,max(09B05;10B06),09B04,
D02,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mal,M,,11C04,09B04,
D02,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mac,M,,11C04,09B04,
D01,I,File,Tampering,Fic.alt,IF.L,Exp,,,,,,,max(09B05;08D03),09B04,
D02,I,File,Tampering,Fic.alt,IF.L,Exp,,,,,,,11C04,09B04,
D01,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Ual,,09B05,09B04,
D01,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Uai,,max(09B05;min(07A01;07A02;08F01);min(09A01;09A02)),09B04,
D01,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Una,,max(09B05;min(07A03;07A04;08F02);min(09A03;09A04)),09B04,
D11,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mal,M,,max(09B05;10B05),09B04,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,,max(09B05;min(07A01;07A02;08F01);min(09A01;09A02)),09B04,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,,max(09B05;min(07A03;07A04;08F02);min(09A03;09A04);09B01;09C02),09B04,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,E,,max(09B01;09C02),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,E,,max(09B01;09C02),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,M,,max(09B01;09C02),09B04,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Exp,M,,max(09B01;09C02),09B04,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Atm,Exp,Tie,,08A06,09B04,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Atm,Exp,Tie,,08A06,09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,Atm,Exp,Tie,,08A06,09B04,
D01,I,Media,Tampering,Fic.alt,MA.L,Fal,,,,Tran,Pa,,max(09B01;09C02),09B04,
D01,I,Media,Swap,Med.ech,MA.P,Fal,,,,Exp,Pa,,,09B04,
D01,C,Media,Swap,Med.ech,MA.P,Fal,,,,Exp,Pa,,,09B04,
D01,I,Media,Swap,Med.ech,MA.P,Fal,,,,Exp,Pna,max(03B04;03B05;03B06),max(min(03B01;03B02;03B03);08C02;09B01;09C02),09B04,
D01,C,Media,Swap,Med.ech,MA.P,Fal,,,,Exp,Pna,max(03B04;03B05;03B06),max(min(03B01;03B02;03B03);08C02;09B01;09C02),09B04,
D01,I,Media,Swap,Med.ech,MA.P,Fal,,,,Tran,Pa,,max(09B01;09C02),09B04,
D01,C,Media,Swap,Med.ech,MA.P,Fal,,,,Tran,Pa,,max(09B01;09C02),09B04,
D02,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Ual,,11C04,,
D02,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Uai,,min(07A01;07A02;08F01),,
D02,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Una,,max(min(08F02;07A03;07A04);11C01;11C04),,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,,min(07A01;07A02;08F01),,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,,max(min(08F02;07A03;07A04);11C01;11C04),,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,E,,max(11C01;11C04),,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,M,,max(11C01;11C03;11C04),,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,M,,max(11C01;11C03;11C04),,
D02,I,Media,Swap,Med.ech,MA.P,Fal,,,Ain,Exp,Pa,,max(11C01;11C04),,
D02,C,Media,Swap,Med.ech,MA.P,Fal,,,Ain,Exp,Pa,,max(11C01;11C04),,
D02,I,Media,Swap,Med.ech,MA.P,Fal,,,Ain,Exp,Pna,max(03B04;03B05;03B06),max(min(03B01;03B02;03B03);08C02;11C01;11C04),,
D02,C,Media,Swap,Med.ech,MA.P,Fal,,,Ain,Exp,Pna,max(03B04;03B05;03B06),max(min(03B01;03B02;03B03);08C02;11C01;11C04),,
D03,I,File,Tampering,Fic.alt,ER.P,Pro,,,Apc,Tru,Ual,,11C04,,
D03,I,File,Tampering,Fic.alt,ER.P,Pro,,,Apc,Tru,Una,,max(11B01;11C04),,
D03,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Stp,E,,max(11C01;11C04),,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Stp,E,,max(11C01;11C04),,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Stp,E,,max(11C01;11C04),,
D03,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Stp,M,,max(11C01;11C03;11C04),,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Stp,M,,max(11C01;11C03;11C04),,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Stp,M,,max(11C01;11C03;11C04),,
D03,I,Media,Tampering,Fic.alt,MA.L,Fal,,,,Stm,Pa,,11C02,,
D03,I,File,Tampering,Fic.alt,MA.L,Fal,,Abs,Apc,Act,Una,,max(11B01;11C01;11C04),,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,Abs,Apc,Act,Una,,max(07A05;09A05),,08D05
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,Abs,Apc,Act,Una,,max(07A05;09A05),,08D05
D03,I,Media,Swap,Med.ech,MA.P,Fal,,,,Stm,Pa,,11C02,,
D01,I,Media,Swap,Med.ech,MA.P,Fal,,,,Stm,Pa,,11C02,,
D03,C,Media,Swap,Med.ech,MA.P,Fal,,,,Stm,Pa,,11C02,,
D01,C,Media,Swap,Med.ech,MA.P,Fal,,,,Stm,Pa,,11C02,,
D01,I,data,Tampering,Fic.alt,ER.P,Prs,,,,,,,09B03,09B04,
D02,I,data,Tampering,Fic.alt,ER.P,Prs,,,,,,,09B03,09B04,
D11,I,data,Tampering,Fic.alt,ER.P,Prs,,,,,,,09B03,09B04,
D01,I,data,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Ual,09B03,09B03,09B04,
D02,I,data,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Ual,09B03,09B03,09B04,
D11,I,data,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Ual,09B03,09B03,09B04,
D01,I,data,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Pna,,max(min(07A03;07A04;08F02);min(09A03;09A04;08F02);09B01;09C02),09B04,
D02,I,data,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Pna,,max(min(07A03;07A04;08F02);min(09A03;09A04;08F02);09B01;09C02),09B04,
D11,I,data,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Pna,,max(min(07A03;07A04;08F02);min(09A03;09A04;08F02);09B01;09C02),09B04,
D01,I,data,Tampering,Fic.alt,MA.L,Fal,,,,Exp,E,,max(09B01;09C02),09B04,
D02,I,data,Tampering,Fic.alt,MA.L,Fal,,,,Exp,E,,max(09B01;09C02),09B04,
D01,I,data,Tampering,Fic.alt,MA.L,Fal,,,,Exp,M,,max(09B01;09C02),09B04,
D02,I,data,Tampering,Fic.alt,MA.L,Fal,,,,Exp,M,,max(09B01;09C02),09B04,
D06c,I,data transferred,Tampering,Dtr.alt,MA.L,Fal,Ext,,Are,Ere,Tie,,max(04C01;04C02;09B02;09C01),09B04,
D06c,I,data transferred,Tampering,Dtr.alt,MA.L,Fal,,,,Ere,E,,max(04C01;04C02;09B02;09C01),09B04,
D06c,I,data transferred,Tampering,Dtr.alt,MA.L,Fal,,,Aerl,Are,Pna,,max(05C03;05C04),09B04,
D06c,I,data transferred,Tampering,Dtr.alt,MA.L,Fal,,,Aerl,Are,E,,max(05C03;05C04),09B04,
D06c,I,data transferred,Tampering,Dtr.alt,MA.L,Fal,,,,Erl,Pna,,max(05C01;05C02;09B02;09C01),09B04,
D06c,I,data transferred,Tampering,Dtr.alt,MA.L,Fal,,,,Erl,E,,max(05C01;05C02;09B02;09C01),09B04,
D06c,I,Transaction,Replay,Dtr.alt,MA.L,Rej,,,,,Una,,max(04C01;09C01;09F02),09F03,
D06c,I,Message,Usurpation,Dtr.alt,MA.L,Fal,,,,,Una,,09F01,,
D07,I,e-mail file,Tampering,Fic.alt,MA.L,Fal,,,,,Tie,,11C05,,
D01,I,Files,Tampering,Fic.alt,MA.L,Fal,,,,,Tie,,max(07A05;09A05),,
D02,I,Files,Tampering,Fic.alt,MA.L,Fal,,,,,Tie,,max(07A05;09A05),,
D11,I,Files,Tampering,Fic.alt,MA.L,Fal,,,,,Tie,,max(07A05;09A05),,
D07,I,e-mail file,Tampering,Fic.alt,MA.L,Fal,,,,,E,,11C05,,
D07,I,e-mail file,Tampering,Fic.alt,MA.L,Fau,,,,Exp,Tie,,11C05,,
D01,I,e-mail file,Tampering,Fic.alt,MA.L,Fau,,,,Exp,Tie,,max(07A05;09A05),,08D05
D02,I,e-mail file,Tampering,Fic.alt,MA.L,Fau,,,,Exp,Tie,,max(07A05;09A05),,08D05
D08,I,fax file,Tampering,Fic.alt,MA.L,Fal,,,,,Tie,,02D05,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,,,E,,08H02,,
D10,I,File,Tampering,Fic.alt,IF.L,Exp,,,,,,,08H02,,
D10,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mac,M,,08H02,,
D10,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mal,M,,08H02,,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,,,E,,max(09B01;09C02),09B04,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,,,E,,max(09B01;09C02),09B04,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,,Pna,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Atm,Exp,Tie,,max(08A06;08H02),,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Ual,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Pna,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,E,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,M,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Exp,E,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Exp,M,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Exp,M,,08H02,,
D10,I,File,Tampering,Fic.alt,MA.L,Fal,,,,,Tie,,08H02,,
D01,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,,Pna,,max(min(07A03;07A04;08F02);min(09A03;09A04;08F02);09B01;09C02),09B04,
D02,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,,Pna,,max(min(07A03;07A04;08F02);min(09A03;09A04;08F02);09B01;09C02),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,,Pna,,max(min(07A03;07A04;08F02);min(09A03;09A04;08F02);09B01;09C02),09B04,
D10,I,data,Swap,Med.ech,MA.P,Fal,,,Ain,,Pa,08H03,,,
D10,C,data,Swap,Med.ech,MA.P,Fal,,,Ain,,Pa,08H03,,,
D10,I,data,Swap,Med.ech,MA.P,Fal,,,Ain,,Pna,,08H02,,
D10,C,data,Swap,Med.ech,MA.P,Fal,,,Ain,,Pna,,08H02,,
D10,I,data,Swap,Med.ech,MA.P,Fal,,,Ain,Tran,Tie,,08H02,,
D10,C,data,Swap,Med.ech,MA.P,Fal,,,Ain,Tran,Tie,,08H02,,
D11,I,File,Tampering,Fic.alt,ER.P,Pro,,,,Mac,M,,max(09B05;10B06),09B04,
D11,I,File,Tampering,Fic.alt,IF.L,Exp,,,,,,,max(09B05;08D03),09B04,
D11,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Ual,,09B05,09B04,
D11,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Uai,,max(09B05;min(07A01;07A02;08F01);min(09A01;09A02)),09B04,
D11,I,File,Tampering,Fic.alt,ER.P,Pro,,,Ain,Tru,Una,,max(09B05;min(07A03;07A04;08F02);min(09A03;09A04)),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Uai,,max(09B05;min(07A01;07A02;08F01);min(09A01;09A02)),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,Ain,Exp,Una,,max(09B05;min(07A03;07A04;08F02);min(09A03;09A04)),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Exp,E,,max(09B01;09C02),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,,,E,,max(09B01;09C02),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,,,,,max(09B01;09C02),09B04,
D11,I,File,Tampering,Fic.alt,MA.L,Fal,,,,Exp,M,,max(09B01;09C02),09B04,
D01,C,data,Disclosure,Fic.dif,ER.P,Pro,,,,Exp,E,,09C02,,
D02,C,data,Disclosure,Fic.dif,ER.P,Pro,,,,Exp,E,,09C02,,
D01,C,data,Disclosure,Fic.dif,ER.P,Pro,,,,Mam,E,,max(08A05;09C02),,
